dialogue_id,company_author,created_at,n_turns,first_customer_msg,weak_label,predicted_intent,escalated_to_dm
528590,VirginTrains,2017-12-02T07:53:08+00:00,2,"any news on the 7:20 from Euston to Manchester Piccadilly? On board on the train of plat 1, but no announcements.",other,other,False
380683,UPSHelp,2017-10-09T08:28:28+00:00,4,Don’t understand how @150659 @UPSHelp can ship a parcel but not know where it is. Surely that’s the whole point?,other,other,True
828693,SouthwestAir,2017-10-19T14:48:29+00:00,3,"Shoutout to the Indian @SouthwestAir tix agent who SOMEHOW got me on the ""full"" 11:20 to SF w a ""Happy #Diwali!"" when my flight got canceled",other,other,False
654003,sainsburys,2017-11-22T12:41:19+00:00,3,"Bought your glass worktop saver to use as chopping board as it was with other boards this morning and now read label saying it’s not, could you clarify as it’s listed on your website as chopping board too?! https://t.co/ICYaTAX7Uh",other,other,True
32374,AppleSupport,2017-11-01T06:40:12+00:00,2,Now I️ see I’m not the only one whose phone is acting up cuz @115858 dropped a new phone. They get on my nerves with that dumb shit.,other,other,False
547513,TMobileHelp,2017-12-02T17:46:57+00:00,2,Why isn't my Internet working @TMobileHelp? What am I paying you for?,other,technical_issue,True
223179,AmericanAir,2017-10-05T03:56:05+00:00,2,I have an electric skateboard with a battery of 160wh. Will I be able to bring it along with me? Boston to Chicago @169305,other,other,False
176911,TMobileHelp,2017-11-25T00:23:16+00:00,2,Traded in my iPhone 6 to @793-mobile for a 300 credit.  Told it was denied.  Submit appeal...  still denied.   You have my phone!  Apply credit or I go back to @115725 Ref# 07426550. @TMobileHelp #tmobile,other,other,True
367573,Delta,2017-10-08T20:09:08+00:00,3,"building new hubs around the world,  but lost track of customers. Sitting on runway both ends of flight. No words from flight crew.",delivery_order_status,delivery_order_status,False
213268,sprintcare,2017-10-04T17:03:02+00:00,3,One more day. #LGV30 https://t.co/uG3Xbdzyu9,other,other,False
720222,ATVIAssist,2017-08-11T00:41:47+00:00,6,it's been like this for 5 days it's not loading how can I fix it I've tried everything idk what to do plz help me out https://t.co/jbY3q5q9Hf,other,other,False
367370,DellCares,2017-10-08T20:36:27+00:00,2,hey Team,other,other,False
35469,marksandspencer,2017-11-01T08:02:54+00:00,2,I believe this is distinctly racist and also ludicrous for a company in decline https://t.co/fTOrCkdDd5,other,other,False
520288,AppleSupport,2017-12-02T01:48:56+00:00,4,DELETE THIS SHIT I️  &lt;— @AppleSupport,other,other,False
736330,GloCare,2017-11-20T08:47:10+00:00,14,"@GloCare 4 time immemorial, ur edge don't browse n now, your 3G network is like another network's edge, wtf ar u giving bonus data for when one can't use face value of the subscription? #DataIllusions #DataMirage",complaint,complaint,False
300878,Ask_Spectrum,2017-10-06T19:51:21+00:00,4,.@Ask_Spectrum Please stop calling me every day. That's my mom's job.,other,other,True
526524,AmazonHelp,2017-12-02T07:18:05+00:00,2,Habe gestern Nacht mit Schlagseite per Prime Now den Wochenendeinkauf getätigt.,other,other,False
243388,Delta,2017-10-05T14:32:35+00:00,6,I am currently 4th on waitlist for upgrade on today's DL 1899. Can I apply RUC to move up list?,other,other,False
190670,ChipotleTweets,2017-10-04T14:29:25+00:00,2,I still haven't tried @ChipotleTweets queso wow how do I even call myself a fan,other,other,False
763543,ATVIAssist,2017-10-11T20:53:40+00:00,6,"Guys @117331 @115766 Whilst waiting for my Xbox One X to come, I was playing MW3 on 360 &amp; got hacked. Lost my prestige. Can u help?",other,other,False
237894,AmazonHelp,2017-10-04T08:12:45+00:00,3,hi there. Still not received my ticket for Shane Filan in Cardiff. Is only a couple of wks away. Can u advise? Thanks.,feature_request_or_praise,feature_request_or_praise,False
541197,AppleSupport,2017-12-02T05:57:01+00:00,2,"Yero @115858 @AppleSupport, what’s this I.T thing y’all got going on?",other,other,True
83290,hulu_support,2017-11-30T04:49:15+00:00,2,Can @3031 be added to @115940?? 😫😫...please!  I’ve waited so long  for @134299  to come back. #please,other,other,False
681163,VirginTrains,2017-11-23T09:09:04+00:00,2,You absolute genius for having a Will Farrell voice over in the loo! I’m sure my smile on the way out made people wonder what I’d done in there 😂,other,other,False
744965,NeweggService,2017-10-11T04:03:09+00:00,2,"Hello, I a power supply from you guys and it blew out a day after I got it installed.",other,other,True
785587,CoxHelp,2017-10-12T08:50:58+00:00,2,Is there an internet outage currently?,other,other,True
181513,Delta,2017-10-04T10:43:11+00:00,3,Amazing from @Delta in DTW and Rachael Woo (sky club) who chased down a lost item for me!!! Customer service at its absolute finest!,other,other,False
90880,AzureSupport,2017-11-30T14:53:24+00:00,5,Got the following error message while copying a Blob Container to a newly created Storage Account: Copying '&lt;FileName&gt;' to '&lt;FileName&gt;' Could not verify the copy source within the specified time.,account_access,account_access,False
534388,Morrisons,2017-12-02T08:32:23+00:00,2,"how do I find out which store my shopping is coming from when ordered online (in hillsborough, Sheffield)",other,other,True
266923,AppleSupport,2017-10-05T22:45:07+00:00,2,.@AppleSupport 11.02 iOS iPhone update still sucks the battery dry #fail,other,other,True
96436,AskCiti,2017-11-30T14:15:49+00:00,3,Hey @5600 - there is no working link for @117157 presale for @128020 nite 2 @5609. Have code. No correct link. #ticketmaster #U2,other,technical_issue,True
356181,Delta,2017-10-08T14:09:48+00:00,2,this is great for my anxiety of losing a bag! Good looks!! https://t.co/nPv3G1pDyU,other,other,False
608986,Delta,2017-10-04T20:21:56+00:00,2,yeah you just assumed again... you don't learn... I can read and tried the website and called and they lied and didn't apologize,other,other,False
456486,MicrosoftHelps,2017-11-30T21:20:55+00:00,3,Hello @MicrosoftHelps !I can't access to my Hotmail account :/ I'm trying to prove that it's me but count to a few years and I have no idea which mails I sent.,other,other,False
353292,AmazonHelp,2017-10-08T13:00:53+00:00,2,Where can I send you an email ? I don't have an https://t.co/oLixMXr3SM seller account so I can't use the Contact Seller Support page. Thanks!,feature_request_or_praise,feature_request_or_praise,False
192496,AskPlayStation,2017-10-04T19:18:56+00:00,6,Is @AskPlayStation @117014  down for maintenance or wtf going on it's been awhile....,complaint,complaint,False
136914,AmazonHelp,2017-11-24T10:03:19+00:00,5,Meine neue Fernbedienung von FireTVStick 2 funktioniert nicht. Bekomme sie nicht mit dem Stick gekoppelt. Gerät und Fernbedingung sind Neu! Bitte um Hilfe!,other,other,False
420684,Uber_Support,2017-10-10T03:40:55+00:00,2,"Please hire drivers who respect women and know how to talk to them. This is with regards to your driver named ""Kiran Pednekar""",other,other,True
781837,VirginTrains,2017-10-12T06:42:09+00:00,7,"Dear @VirginTrains, have you stop having an in reserved carriage between Rugby &amp; Euston? As this isn’t great for those with season tickets.",other,other,False
309626,AmericanAir,2017-10-07T01:33:55+00:00,2,"What’s going on with flight 636, PHX-LAS?",other,other,False
498533,AmazonHelp,2017-12-01T18:53:42+00:00,2,Eccoloooo😍 #Kindle @115821 @117634 https://t.co/JKBiHowgZU,other,other,False
800388,AppleSupport,2017-10-12T14:39:45+00:00,2,@115858 #iOS11.0 ¿Qué sucede con el software?Realmente se ha vuelto nefasto tener #iPhone  #apesta mejor#samsung #GalaxyNote8,other,other,False
482492,SpotifyCares,2017-12-01T13:45:59+00:00,2,hello my spotify premium keeps pausing and idk why omg,other,other,True
228658,AskRobinhood,2017-10-05T04:29:05+00:00,3,Once I login to.my app I don't see any stocks in my portfolio and this happening with multiple times. Can u help ..,account_access,account_access,False
471119,AskPlayStation,2017-11-30T07:33:54+00:00,2,"Hi there... I'm experiencing ""An error has occurred. The ps vita will be powered off"". How do I resolve this issue? https://t.co/tYPfSfbbYI",technical_issue,technical_issue,False
132278,AirAsiaSupport,2017-11-24T06:51:42+00:00,5,"Dear @AirAsiaSupport , I already try more than 5 times to check in.. Why this happened? https://t.co/myf9nL6wfl",other,other,False
144466,ArgosHelpers,2017-11-24T13:24:23+00:00,8,@ArgosHelpers Reserved a PS4 game last night... just got email saying its now no longer avaible.. clearly sold it to someone.. #whatspointinreserving,other,other,True
797343,sainsburys,2017-10-11T17:02:45+00:00,4,"hello, which stores in Birmingham can I find this Turkish delight in please https://t.co/XmsJJleYdS?",other,other,False
147683,VerizonSupport,2017-11-24T14:35:11+00:00,8,I need to adjust my Fios Internet. I tried calling customer service but no body was talking.,other,other,False
105052,AmazonHelp,2017-11-30T18:33:06+00:00,3,"To top it all off, I think someone stole the gift I sent via @115821 and @118706 to a friend in East Harlem.",other,other,False
255356,VerizonSupport,2017-10-05T18:28:28+00:00,3,spent 4 hours over 25 days talking to 4 employees - all say different things &amp; none help! Heading to #Verizon after 14 yrs. #byeATT,other,other,False
395947,GoDaddyHelp,2017-10-08T22:17:10+00:00,2,Anyone else having trouble with GoDaddy &amp; linking their domain,other,other,True
766925,AmazonHelp,2017-10-11T22:24:08+00:00,2,speaker/microphone quality together with @172377 should be  the ideal combination:,other,other,False
735036,AmazonHelp,2017-11-25T08:26:38+00:00,12,"Ordered cable I needed urgently for evening delivery, delayed due to “external factors”. Map showed driver 200m away for an hour, making “a delivery before yours”!",other,other,False
592039,AmazonHelp,2017-12-03T17:29:30+00:00,12,"I have a sorta dumb question but I’ve never used my debit card on amazon i usually get gift cards, how long does it take for the purchases to be taken out of your account?",other,other,False
401504,McDonalds,2017-10-08T15:39:44+00:00,2,still want mcdonald’s.,other,other,False
46376,Morrisons,2017-11-01T14:56:59+00:00,2,"Plse tell pharmacy at Avis Retail Park to spell nasal, not nasel, &amp; not to omit the e after the g in rechargeable on shelf labels",other,other,False
512126,AskPlayStation,2017-12-01T17:38:29+00:00,3,This is an unfortunate time to learn that I don't get the Golf Channel.,other,other,False
754166,AppleSupport,2017-10-11T13:22:29+00:00,3,mucho iphone 8 plus... para que venga defectuoso. QUE VERGÜENZA Y aun sigo esperando el DOA. Menudo servicio POSTVENTA. LAMENTABLE!!!,other,other,False
605674,OPPOCareIN,2017-11-21T14:47:38+00:00,6,keyboard automatically changes to TouchPal.  Funny is.  Haha,other,other,True
727413,Uber_Support,2017-10-11T03:11:26+00:00,2,Been trying to get a hold of you guys so I can drive today! Can't log in due to a number change. Any help?,account_access,account_access,True
799028,TMobileHelp,2017-10-08T06:36:36+00:00,2,"know if service is down in Sprague, WA? Zip code 99032. Elderly aunt is without service and we have tried troubleshooting.",other,other,True
97245,UPSHelp,2017-11-30T16:07:44+00:00,2,Will today be the day???  #thirdtimesacharm #ihope @115817 #fail https://t.co/ATwjR0aVpH,other,other,True
647819,sprintcare,2017-10-05T03:29:22+00:00,2,"you treat your cust terrible, leave you for @115911, now you won't unlock phone. Been 72 hrs, now you say another 32hr!",complaint,complaint,True
9722,IHGService,2017-10-29T14:34:57+00:00,4,stayed at 1 of your hotels but didn’t get a receipt - sent at least 4 emails re: getting one. All emails ignored. Y no help?,other,other,True
558680,AirAsiaSupport,2017-11-29T03:52:10+00:00,3,"Need your help, can you allow me to take 20 litres Microwave oven along with me in a luggage bag.",other,other,False
527539,marksandspencer,2017-12-01T15:04:57+00:00,2,hi I've been trying to add offers to my sparks card for the last two days but the website won't load :(,other,other,False
361212,ChipotleTweets,2017-10-08T17:13:08+00:00,2,Think I’ll get me some @ChipotleTweets today,other,other,False
594666,AppleSupport,2017-12-03T17:30:42+00:00,2,since upgrading my iPhone 6 to iOS 11 GPS doesn’t work at all on any of my navigation apps.it was fine before updating. Why haven’t any of the subsequent updates addressed this?,other,technical_issue,True
791150,sainsburys,2017-10-03T11:42:16+00:00,4,Just bought this bottle of water from a @sainsburys cafe in maidenhead. 90p I paid... https://t.co/N1RGzoTqhr,other,other,True
603682,AskTarget,2017-12-03T19:57:53+00:00,3,"I have never had problem with shipping before, but one item got sent back and resent, two had to be reordered and now one is damaged. What is going on with this?",delivery_order_status,delivery_order_status,True
719406,Uber_Support,2017-10-10T21:43:56+00:00,2,Is this a real email from Uber @Uber_Support https://t.co/wn2pBiMjYr,other,other,True
56177,AmericanAir,2017-11-01T19:15:51+00:00,3,.Can you have Trader Joe’s Turkey Meatballs in your checked luggage @AmericanAir,other,other,False
629743,AppleSupport,2017-11-22T14:37:03+00:00,3,"you’re pants. Sent from my rubbish iPhone because the ‘new’ iPad you gave to me today to replace the broken 1 year and 5 days old one, doesn’t work either. Thanks, that’s all. #samsunghereIcome",technical_issue,technical_issue,True
545275,AppleSupport,2017-12-02T09:31:15+00:00,2,Disbelief that your #apple #iPhone8Plus comes out of box blemished this morning 7AM. Scuff to gold aluminium. Warranty doesn’t deal with cosmetic issue? I didn’t drop it - it came out of the factory like this. What happened to your customer service? I’m disgusted https://t.co/6rBWWvKpcH,other,other,True
522486,AmazonHelp,2017-12-02T04:21:17+00:00,4,". @115821 PLEASE train your live chat agents better, i had to repeat my self over and over again and push him into solving an issue. He/She had no idea what they were doing.",other,other,False
371443,AmazonHelp,2017-10-08T22:31:21+00:00,2,my echo dot is becoming hard of hearing,other,other,False
551132,AskLyft,2017-12-02T16:37:34+00:00,2,I'm on a ride now...worst experience hands down.,complaint,complaint,True
265423,Morrisons,2017-10-28T14:50:37+00:00,2,Thanks for the kind donations @Morrisons towards our raffle for @77987 in November 👍🏻 #TeamToby #OneDayForToby We will get to that target https://t.co/vZ3j587ye4,feature_request_or_praise,feature_request_or_praise,False
792612,airtel_care,2017-10-08T20:28:05+00:00,2,Is this how you treat to treat your customers? Removing their money in a dubious ways? What is 10vid? And y?,other,other,False
819653,British_Airways,2017-10-12T19:56:01+00:00,3,Not long until my lovely wife departs Chicago on @British_Airways 😍. Better get the hoovering done 😂 https://t.co/4DPEpcMdGQ,other,other,False
618525,AppleSupport,2017-10-04T22:48:41+00:00,4,Seems like @115858 is against making quality products Sent my 7 in to get it repaired and one day in the loaner they gave me is having issues,other,other,True
429701,AskPlayStation,2017-10-10T14:07:52+00:00,7,if i buy dlc or download via digital code on account that doesnt own the game of the dlc will it work on the other account,other,other,True
579555,comcastcares,2017-12-03T10:41:16+00:00,2,"Ughh, my @115900 internet died!? I need my internet back to catch up on all the re:invent videos!",other,other,True
354350,NikeSupport,2017-10-05T21:36:35+00:00,14,"Hey, trying the coach for a half marathon, but the audio guide doesn’t seem to work. My phone just vibrates, any suggestions?",other,technical_issue,False
579483,Uber_Support,2017-12-03T10:48:09+00:00,2,"Hi, I've lost my phone and have not received an email from my Uber last night. I'm trying to sign in to my account but can't because I need to supply a two-step verification. Help, please!",other,account_access,True
270477,hulu_support,2017-10-04T00:55:53+00:00,2,I pay way too much per month for your service to get stuck watching ads. Any add-on should auto include an ad free experience,other,other,False
723191,McDonalds,2017-10-06T15:41:39+00:00,2,When bryan goes on a big mac run🙌🏻,other,other,False
180169,AmericanAir,2017-10-04T03:03:56+00:00,6,there should really be an option on this screen for award travel/redeem miles to streamline bkng this type of ticket from app https://t.co/cWvYIxkxPG,other,other,False
734731,AskLyft,2017-10-06T19:50:13+00:00,2,This lyft driver ain't giving no fucks he beeping and saying shit to slow ass drivers 😂😂,other,other,False
265243,ChaseSupport,2017-10-12T03:15:15+00:00,2,"Hey, @116016, can you please update me on my Southwest Card? It was sent out on the 27th and it’s still not here.",other,other,True
792671,AmazonHelp,2017-10-12T13:13:41+00:00,2,just i have received call your representative they talked we will arrange delivery tomorrow..??what is prime membership.??bravo https://t.co/DleS3T9hJx,other,other,False
262377,sprintcare,2017-10-05T10:29:35+00:00,5,update sobre restorar la señal?,other,other,False
18402,AmazonHelp,2017-11-01T05:20:18+00:00,2,"Hey @115821: the 4K FireTV is great, but not needing to restart after every sleep to have it find my WiFi network would be better.",other,other,False
350014,Uber_Support,2017-10-08T08:53:58+00:00,2,can you transfer a fare from one card to another please?,other,other,False
94351,AskPlayStation,2017-11-29T10:04:58+00:00,2,Getting a black screen when loading up CoD WWII digital not sure what to do? @AskPlayStation,other,other,False
455891,AskeBay,2017-11-30T18:23:48+00:00,4,I need to get on @115931 and sell some of my stuff,other,other,False
687045,SouthwestAir,2017-10-05T19:39:15+00:00,2,So disappointed in @SouthwestAir. I've been reaching out to their customer service teams for weeks and my issue still hasn't been resolved.,other,other,True
21977,AskLyft,2017-12-01T01:45:34+00:00,6,so people that live close to airports need rides too. Do you penalize drivers for bailing on weary travelers? #crappyservice #rudepeople #niceholidayattitude,other,other,True
245427,hulu_support,2017-10-05T10:35:03+00:00,4,"Why can't I login with my paid subscription, but can get to the screen to sign up? https://t.co/hlYl5p3LMO",account_access,account_access,False
34575,AmazonHelp,2017-11-01T13:10:56+00:00,3,"Sagt mal @116316, wann gibt es endlich Amazon Prime in der Schweiz?",other,other,False
510474,Uber_Support,2017-12-01T21:44:08+00:00,3,"i was curious how uber eats worked, accidentally pressed ""order"" without giving payment info, wouldn't let me cancel my order. i guess i won't be hungry at work?",billing_refund,billing_refund,False
687868,AmazonHelp,2017-11-23T13:47:19+00:00,2,I’ve been calling customer support India related to a product return. No response after 5 calls &amp; escalation. &amp; 5 weeks. Please help.,other,other,False
423899,MicrosoftHelps,2017-11-25T02:40:03+00:00,4,What’s going on? https://t.co/rorMFB2Oj8,other,other,False
206555,comcastcares,2017-10-04T20:25:50+00:00,3,"My internet has been down every day beetween 3-5 pm for over a week straight, get someone competent to fix it.",other,other,True
482127,nationalrailenq,2017-12-01T13:29:30+00:00,2,"Why @119137 and @121323 and @nationalrailenq is there no service on Christmas Eve? Outrageous. If I am to be forced to drive, there should be a reduction in parking cost!",other,other,False
750769,SpotifyCares,2017-10-07T02:40:06+00:00,3,I can't renew my Spotify premium for students. You guys are unable to verify me.,account_access,account_access,True
41681,AppleSupport,2017-11-01T12:49:18+00:00,3,what have you done to my phone with the latest update?! Please fix it. The freezing is tedious and every1 is complaining #back2the90s,other,other,True
706741,VMUcare,2017-10-10T12:02:15+00:00,2,I need my account number-you guys are not interested in helping me so I need to go.,other,other,True
780979,Uber_Support,2017-11-25T09:10:02+00:00,2,Really wish getting replies from your support messages in app was quick... Because your making me late 😒,other,other,True
722384,hulu_support,2017-10-11T01:26:15+00:00,2,"The account i chose has no commercials. I am in the midst of LiveTV trial and my account now says ""limited commercials"" #No",other,other,False
722945,Delta,2017-10-11T02:35:34+00:00,2,"What is the web URL where I can remove myself from your POSTAL mailing list? I do NOT want SkyMiles physical mail/credit offers, and I can't find the right checkboxes in ""My Profile"" once logged into Delta. I only see Email Pref. Account doesn't allow removing address.",other,other,True
717483,hulu_support,2017-10-11T00:20:28+00:00,2,When’s regular ass @115940 going to get @117874 season 3?,other,other,False
517429,Ask_Spectrum,2017-12-02T00:47:58+00:00,2,"Let’s not get crazy now! It’s Friday night, I’m having a blast and #spectrumstillsucks @115955 @Ask_Spectrum https://t.co/Ul6pN6aHTF",other,other,True
749898,hulu_support,2017-10-14T02:45:34+00:00,2,@116602 Listen. At least one of y’all need to get @120473 on your site. I need that in my life.,other,other,False
210364,AmazonHelp,2017-10-04T17:24:22+00:00,13,last year you people discontinued my seller account and it's peak time and there no hope of re instate my seller account from you,other,other,False
425820,UPSHelp,2017-10-16T20:20:51+00:00,2,"So glad UPS lost a $3,000+ car part that the shipper PAID extra to get here and they have NO ANSWERS. Other than ""it's lost."" @115817 @UPSHelp",other,delivery_order_status,True
1708,AmazonHelp,2017-10-31T19:08:41+00:00,4,"being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠",billing_refund,billing_refund,False
435261,Delta,2017-10-10T15:36:41+00:00,3,What should I do if I am going to be just short of MQD for my next Medallion status by the end of the year?,other,other,False
792764,AppleSupport,2017-10-12T06:35:45+00:00,2,"In iOS 11, Why Switching off Wi-Fi, Bluetooth from control centre doesn’t actually turn them off? @115858 https://t.co/pnkK9sONGI",other,other,False
511790,Uber_Support,2017-12-01T23:10:19+00:00,2,Is @115877 serious with a $20.00 busy area fee? Why on earth would anyone order with that? You've gotta me kidding me https://t.co/scRIyYlUgE,delivery_order_status,delivery_order_status,False
144797,GreggsOfficial,2017-11-23T22:38:04+00:00,2,Hey!! @GreggsOfficial Are you giving the 3rd sausage roll away free tomorrow? #BlackFriday2017,other,other,False
243317,AppleSupport,2017-10-05T10:57:22+00:00,2,"@AppleSupport La nueva actualización  #ios11 es una mierda,la bateria se esfuma ...deberíais echarle un ojo. Gracias",other,other,False
514662,AmazonHelp,2017-12-02T00:12:14+00:00,10,"Hey @115830! We live in flats, what are we, or any of our neighbours expected to do with this totally blank ""we missed you"" delivery card?!? https://t.co/XptXPiSiSu",other,other,False
249688,VirginAmerica,2017-10-05T16:29:00+00:00,2,"Kudos to #virginamerica - as usual, they're watching twitter and immediately responded to a question i had. Why we love this airline.",feature_request_or_praise,feature_request_or_praise,False
187555,SpotifyCares,2017-10-04T08:54:56+00:00,2,suddenly we can’t login anymore through FB and spotify says the email is not known 🤔,account_access,account_access,True
552666,SpotifyCares,2017-12-02T08:52:03+00:00,2,älskar idéen betala 990sek för ett helt är. Men vad är click-to-buy funktionen,other,other,False
440340,AmazonHelp,2017-10-25T16:38:28+00:00,45,Look what your customer executive say about replacement/return policy of,other,other,False
824730,AmazonHelp,2017-10-13T00:23:23+00:00,3,Hey @115821 shoot a job for the holidays.,other,other,False
63080,AirAsiaSupport,2017-11-25T23:35:47+00:00,2,,other,other,False
596383,AskTarget,2017-12-03T14:30:11+00:00,5,"Consider your gift list done with 10% off Target GiftCards, today only. Restrictions apply. https://t.co/oc2bpl6qR3 https://t.co/CILy5vuR8R",other,other,False
795234,AppleSupport,2017-10-12T11:07:04+00:00,2,Lost another elliptical session cos of the @115858 bloody workout app failing to continue to run when the audio kicks in on watch. Just 👎🏽💩💩💩,other,other,True
561609,HPSupport,2017-11-06T17:00:08+00:00,3,Create more wonder in your world with the HP Spectre x360. #ReinventGiving https://t.co/ASirMU4jne https://t.co/0lJK9niWyX,other,other,True
183450,British_Airways,2017-11-24T19:30:21+00:00,2,I need to change a booking. Your site is experiencing technical issues and I cannot change it online. Ref: QLXRQ3 Ridgway/Billington. New flight required BA55 1 August 2018,other,other,False
706111,ArgosHelpers,2017-11-23T18:16:01+00:00,5,- your Black Friday sale should have started earlier. You are losing business! Not well thought out sales strategy! I just left Argos shop bec no Black Friday sale! May end up buying  online from elsewhere now.,other,other,False
76152,Uber_Support,2017-11-30T11:44:26+00:00,2,"@Uber_Support  Can't log into my uber account, 11 emails sent back and forth and no further forward! Not sure people are reading previous emails as they keep suggesting the same thing which doesn't work!",technical_issue,technical_issue,True
774751,TMobileHelp,2017-10-12T02:10:07+00:00,2,do you have to do the $300 trade-in in the store? Or are there other options,other,other,True
543545,AskTarget,2017-12-02T04:29:44+00:00,2,@AskTarget I purchased a gift card at https://t.co/NX9ubteV26 and never received my order or confirmation but my red card was charged.  spent an hour on hold just to be hung up on when your associate couldn't figure out my problem. Ridiculous  #shredmyredcard https://t.co/FT9PB91TCT,billing_refund,billing_refund,True
817577,AmazonHelp,2017-10-12T21:07:17+00:00,4,What happened if a Prime package is delivered into a person past address? I don't think will be proper to the person go there.,delivery_order_status,delivery_order_status,False
187952,AppleSupport,2017-10-04T03:04:32+00:00,2,Yo @AppleSupport can y’all call me or something because my iPhone just deleted my Apple ID and won’t let me sign in now.,other,other,True
624089,ArgosHelpers,2017-11-22T17:35:07+00:00,2,"All i do is organise orders, come like i work in argos",other,other,False
638621,AskPlayStation,2017-11-22T18:23:48+00:00,2,can't connect to the internet #ps4,other,other,False
490729,Uber_Support,2017-12-01T16:43:00+00:00,2,Terrible service from @115877 . I have just been told that after waiting 2 hours for my delivery there is no guarantee as to it ever being delivered. Shocking!!!! https://t.co/crpR75Z4uV,complaint,complaint,False
701447,AmazonHelp,2017-11-23T16:45:53+00:00,9,why you guys are cheating customers?,other,other,False
520527,XboxSupport,2017-12-01T18:45:17+00:00,2,Who knows how to fix Xbox one consoles for a good price I think something stuck in mines it won’t read discs at all,other,other,False
581077,idea_cares,2017-12-03T10:57:08+00:00,3,i got the message from idea about closing of my complaint.when i called on 198 they said my complaint is still in progress.what is the actual status?,other,other,False
790624,AmazonHelp,2017-10-12T12:07:39+00:00,2,how do I pre order something months ago.. it releases and mine hasn’t shipped for 3 days after release?,delivery_order_status,delivery_order_status,False
696230,BofA_Help,2017-10-05T22:35:08+00:00,2,The pens at @116035 never work 🤦🏿‍♂️😂,other,technical_issue,False
41664,AppleSupport,2017-11-01T13:00:00+00:00,2,Pretty sure this isn’t legit @AppleSupport 🧐 https://t.co/xuScGWduX4,other,other,False
512845,British_Airways,2017-11-30T19:29:41+00:00,9,so now after issues on your site last night weve now been sat on a broken plane for nearly 2 hours not going anywhere. Im missing lots of my holiday very unhappy,technical_issue,technical_issue,True
411924,Delta,2017-10-10T00:13:34+00:00,2,My flight was so delayed I was going to miss my connecting flight. @Delta came through with great customer service &amp; rebooked me! #thankful,other,other,False
124367,ATT,2017-11-24T00:13:24+00:00,2,Are you a responsible driver? I’m proud that I make good decisions behind the wheel. #ItCanWait -- Take the quiz https://t.co/SEdPq7cDq6,other,other,False
199368,AppleSupport,2017-10-04T11:57:53+00:00,2,@118936 my apps won’t download or update...,other,other,False
554020,TfL,2017-11-22T15:16:42+00:00,5,@134760 will the underground still be running on 26th December?,other,other,False
751399,TacoBellTeam,2017-10-11T13:23:13+00:00,4,explain to me why I waited for over 6 mins before leaving in an open restaurant this morning with no workers? I'm still hungry https://t.co/dEuvM0gaUw,other,other,False
249788,Delta,2017-11-25T02:34:09+00:00,2,Gotta hand it to @Delta they found my untagged bag and got it to me within 24 hours.,other,other,False
709175,British_Airways,2017-10-10T18:23:29+00:00,2,Planning to book flights for Aug 2018 but the passenger details aren't confirmed. How much do you charge to change a name?,billing_refund,billing_refund,False
770764,ChipotleTweets,2017-10-11T23:37:58+00:00,2,"Best Customer Service at the Elk Grove, CA location!!!",other,other,False
312970,AmazonHelp,2017-10-07T03:52:00+00:00,12,you people are cheaters.. lightening deal is just for name sake..,other,other,False
419523,SouthwestAir,2017-10-10T04:56:25+00:00,11,"Hey @SouthwestAir, you need to change your baby in arms policy. Waited 1.5hours in a baggage line with crying newborn. Just check at gate!",other,other,False
546398,AmazonHelp,2017-12-02T17:34:14+00:00,19,"So it turns out that amazon scanned my package out of their warehouse, showed up to my house to deliver it, but somehow the package wasn't on their truck",delivery_order_status,delivery_order_status,False
706898,AppleSupport,2017-10-10T18:42:01+00:00,2,"new iOS is terrible. Slows down the phone with multiple delays, keyboard delays, safari issues, volume issues - iphone6",complaint,complaint,True
571827,AppleSupport,2017-12-03T04:07:42+00:00,4,On #iOS 11.2 and can’t find #Applepay cash in settings? @AppleSupport @115858 #iphonex,other,other,False
386607,British_Airways,2017-10-09T11:46:10+00:00,2,When are your October 2018 flights on sale? Thanks,feature_request_or_praise,feature_request_or_praise,False
352002,AmericanAir,2017-10-08T12:09:04+00:00,2,"It’s time this guy gets home to the family! 12 flights, 8 cities, 17 eateries, amazing people &amp; amazing food! Thanks @americanair 4 the ride https://t.co/swDxtNETSN",feature_request_or_praise,feature_request_or_praise,False
330657,sprintcare,2017-10-07T16:28:09+00:00,2,Just spent 3 hours on the phone with @115714 and the situation still isn't resolved 😤😡,other,other,True
796328,LondonMidland,2017-10-12T14:17:43+00:00,2,Who do I contact about lost property on the Dorridge to SBJ line? I can't find a specific number. Please help,other,other,False
531277,marksandspencer,2017-12-01T18:23:39+00:00,4,please can you help me help a friend. Can you point us in the direction of your supplier for this beautiful ornament.  It would mean so much! https://t.co/mNZziAsFdr,other,other,False
744934,sainsburys,2017-10-10T15:33:57+00:00,6,@122550 My swipe to win points have disappeared! Can anyone help?,other,other,False
537845,,2017-12-02T06:58:48+00:00,2,Good morning from everyone here at Heathrow! Let us know if you are passing by this weekend. (Photo credit: https://t.co/NK8qegctqZ) https://t.co/1zNfsmF6Jy,other,other,False
455855,TMobileHelp,2017-11-30T23:27:27+00:00,2,why have download speeds gotten so bad along the main line of the Long Island Railroad (busiest commuter rail in the USA) over the past several months? This was taken at the main hub station on LI this evening.... it actually get worse as you approach and leave NYC.... https://t.co/ljSdE1Cjgg,other,other,True
